tachefoc_0_0	0,200000
fond0	0,200000
tachefoc_5_1	0,150000
fond1	0,150000
tachefoc_10_2	0,100000
fond2	0,100000
tachefoc_15_3	0,050000
fond3	0,050000
tachefoc_20_4	0,060000
fond5	0,060000
fond4	0,060000
tachefoc_25_5	0,070000
fond5	0,070000
tachefoc_30_6	0,100000
fond6	0,100000
tachefoc_49_7	0,350000
fond7	0,350000
tachefoc_moins10_8	0,300000
fond8	0,300000
tachefoc_moins20_9	0,400000
fond9	0,400000
