-30	49.5695352062	74.2686191767	0.206186647334
-15	66.4725941065	134.551185664	-0.0842235315508
-15	67.73843276	128.52155438	-0.0749865778615
-15	65.0635364041	117.304462363	-0.136739263056
5	263.040422039	344.540353828	-0.158955816935
-15	67.2284092419	122.306724224	-0.113737799729
15	393.490279638	502.886127996	-0.124571409534
-26	47.2411456134	75.0169579839	0.214711435354
-5	165.23900051	232.488442809	-0.160589487897
