103,500	0,707	34,431	0,958	24,024	0,230	23,358	0,124	9316,691	90,878
105,000	0,000	34,027	0,167	23,688	0,380	23,545	0,103	9403,843	16,242
104,500	0,707	34,311	0,060	23,685	0,252	23,206	0,109	9290,795	46,339
104,000	0,000	33,940	0,148	23,783	0,042	23,292	0,113	9311,055	38,232
105,000	1,414	34,117	0,533	23,918	0,330	23,478	0,216	9394,518	74,806
105,000	0,000	34,102	0,318	23,921	0,009	23,544	0,024	9406,550	10,142
106,500	0,707	34,766	0,323	23,551	0,018	23,674	0,146	9467,627	70,923
107,000	0,000	34,105	0,377	23,846	0,295	23,625	0,122	9437,899	25,275
103,500	0,707	34,023	0,103	24,008	0,252	23,233	0,042	9265,218	5,770
