95,500	0,707	34,603	0,214	24,645	0,032	22,352	0,177	1479,865	12,838
94,000	4,243	33,947	0,086	24,560	0,898	22,170	0,383	1456,036	47,208
99,500	3,536	34,070	0,334	24,227	0,533	22,776	0,357	1532,739	36,399
101,500	0,707	34,832	0,325	24,212	0,434	23,177	0,101	1574,557	7,769
99,000	1,414	34,021	0,061	24,627	0,825	22,988	0,164	1537,620	10,154
102,000	1,414	33,942	0,860	23,968	0,012	23,051	0,094	1557,474	24,591
100,500	0,707	34,389	0,706	24,199	0,139	22,745	0,046	1535,506	6,281
102,000	0,000	33,693	0,293	23,817	0,094	22,975	0,004	1556,209	9,531
101,000	0,000	33,659	0,047	24,163	0,522	22,766	0,140	1541,311	7,593
