72,000	4,243	34,828	0,647	25,999	0,210	19,721	0,609	1149,241	55,651
78,500	2,121	35,474	0,744	25,885	0,074	20,952	0,270	1237,898	37,594
81,000	0,000	34,907	0,036	24,698	0,268	20,897	0,341	1265,853	19,438
78,000	7,071	35,743	0,407	25,625	1,223	20,463	0,817	1237,590	94,416
85,000	5,657	35,165	0,107	25,030	0,554	21,293	0,334	1319,572	73,557
82,500	0,707	35,733	0,168	25,149	0,216	20,777	0,198	1290,921	13,101
90,000	2,828	34,464	0,153	24,993	0,073	21,715	0,547	1396,911	38,791
94,000	2,828	33,691	0,585	24,461	0,361	21,739	0,199	1436,197	28,045
98,500	0,707	33,893	0,127	23,884	0,467	22,614	0,332	1502,169	13,515
