tachefoc_moins43_0	0,200000
fond_0	0,200000
tachefoc_moins35_1	0,100000
tachefoc_moins40_0	0,030000
fond_0	0,030000
tachefoc_moins30_1	0,010000
fond_1	0,010000
tachefoc_moins20_2	0,005000
fond_2	0,005000
tachefoc_moins10_3	0,005000
fond_3	0,005000
tachefoc_0_4	0,005000
fond_4	0,005000
tachefoc_10_5	0,020000
fond_5	0,020000
tachefoc_20_6	0,040000
fond_6	0,040000
