Wavefront
Acquisition 	2015/07/10 16:12:49,783
Save 	2015/07/10 16:12:53,885

ASO Size : 40 x 32; ASO Step : 114,055138 um x 113,922546 um
Selection : Tilt X 0; Tilt Y 0; Focus 0; Astig 0° 1; Astig 45° 1
Unity : Microns
Area Size : 40 x 32; Area Step : 114,055138 um x 113,922546 um
																																							
																																							
											-0,412365	-0,399019	-0,400405	-0,425877	-0,462123	-0,481020	-0,485624	-0,456073																					
									0,118381	0,038422	-0,023015	-0,037622	-0,071671	-0,117324	-0,147092	-0,162845	-0,170315	-0,166489	-0,172747	-0,171627	-0,178649	-0,194254	-0,195730																
							0,551662	0,433581	0,304959	0,226286	0,162906	0,112485	0,061228	0,010295	-0,026817	-0,045018	-0,049979	-0,043603	-0,029954	-0,007648	0,011511	0,023819	0,038037	0,049653	0,049724														
							0,520875	0,449426	0,360267	0,278969	0,201152	0,131369	0,069522	0,016720	-0,020833	-0,037799	-0,037379	-0,030649	-0,020770	0,003774	0,034620	0,065682	0,096721	0,121501	0,143157	0,162295													
						0,422664	0,432230	0,394875	0,328581	0,240799	0,153258	0,071048	0,004420	-0,043491	-0,077616	-0,095495	-0,094341	-0,089835	-0,077572	-0,050058	-0,013800	0,028658	0,063898	0,095706	0,116889	0,127640	0,123591												
						0,264513	0,298771	0,281919	0,228937	0,144712	0,057380	-0,022127	-0,083079	-0,125954	-0,156552	-0,173814	-0,174194	-0,169638	-0,152143	-0,122171	-0,083811	-0,040590	0,000136	0,029972	0,043504	0,042482	0,016433	-0,021975											
						0,125410	0,157847	0,154179	0,108552	0,043963	-0,033236	-0,108175	-0,161422	-0,199928	-0,228409	-0,242114	-0,246287	-0,241846	-0,225909	-0,198206	-0,156618	-0,114915	-0,074041	-0,044347	-0,021503	-0,019471	-0,055601	-0,104987											
						-0,009029	0,022090	0,027297	-0,002568	-0,052786	-0,114118	-0,173119	-0,221604	-0,262472	-0,289133	-0,300724	-0,304939	-0,301920	-0,290672	-0,266130	-0,224432	-0,179904	-0,140008	-0,104155	-0,070666	-0,060916	-0,081735	-0,110609	-0,163267										
						-0,142108	-0,106884	-0,093057	-0,108148	-0,151059	-0,195344	-0,232252	-0,273562	-0,312941	-0,341516	-0,354955	-0,360116	-0,359995	-0,349852	-0,329762	-0,292264	-0,245060	-0,199426	-0,157921	-0,122610	-0,100392	-0,109997	-0,155479	-0,261854										
					-0,256189	-0,273151	-0,232766	-0,199348	-0,201877	-0,234271	-0,266732	-0,291948	-0,323874	-0,356445	-0,385516	-0,405152	-0,415523	-0,418767	-0,412596	-0,397349	-0,362701	-0,314681	-0,263249	-0,213270	-0,170112	-0,140884	-0,145354	-0,184244	-0,284178										
					-0,454715	-0,391578	-0,327161	-0,277408	-0,267700	-0,290954	-0,318598	-0,341114	-0,368043	-0,398422	-0,426768	-0,452999	-0,471701	-0,478359	-0,476814	-0,463229	-0,432661	-0,388895	-0,338179	-0,280265	-0,227763	-0,193310	-0,185546	-0,207891	-0,283806										
					-0,498248	-0,437447	-0,370067	-0,324675	-0,310582	-0,324540	-0,348390	-0,372656	-0,397592	-0,428012	-0,457752	-0,488036	-0,508977	-0,520257	-0,523852	-0,517458	-0,492615	-0,457828	-0,410459	-0,353162	-0,297549	-0,256616	-0,239767	-0,248828	-0,295737										
					-0,501359	-0,441306	-0,377727	-0,342231	-0,327772	-0,338791	-0,360380	-0,383873	-0,406783	-0,434017	-0,462379	-0,491759	-0,515530	-0,532293	-0,546195	-0,550543	-0,532084	-0,500091	-0,453665	-0,396009	-0,342202	-0,297891	-0,273359	-0,266358	-0,291893										
					-0,437629	-0,395083	-0,346968	-0,323511	-0,319855	-0,326439	-0,345493	-0,369667	-0,390232	-0,411907	-0,440042	-0,470337	-0,497320	-0,517924	-0,540946	-0,551662	-0,535887	-0,498512	-0,449516	-0,395636	-0,342474	-0,295199	-0,262262	-0,245774	-0,249249										
					-0,328676	-0,324725	-0,306144	-0,294928	-0,293504	-0,301267	-0,315925	-0,334904	-0,354272	-0,373742	-0,401978	-0,434566	-0,460940	-0,483947	-0,505636	-0,516258	-0,498229	-0,460269	-0,416676	-0,366133	-0,310383	-0,258030	-0,220979	-0,202466	-0,190430	-0,143995									
					-0,229835	-0,265372	-0,265200	-0,263688	-0,266817	-0,275491	-0,285575	-0,296568	-0,312859	-0,331310	-0,356569	-0,383817	-0,409408	-0,433162	-0,454931	-0,463474	-0,446649	-0,411627	-0,370941	-0,321518	-0,266354	-0,212736	-0,170719	-0,143166	-0,122998	-0,072286									
