Wavefront
Acquisition 	2015/07/10 17:32:58,845
Save 	2015/07/10 17:33:01,057

ASO Size : 40 x 32; ASO Step : 114,055138 um x 113,922546 um
Selection : Tilt X 0; Tilt Y 0; Focus 0; Astig 0° 1; Astig 45° 1
Unity : Microns
Area Size : 40 x 32; Area Step : 114,055138 um x 113,922546 um
																																							
														-0,130361	-0,119613																								
										0,062068	0,013234	-0,035401	-0,074525	-0,096215	-0,097047	-0,098297	-0,095860	-0,086099	-0,078235	-0,066738	-0,058876	-0,042747																	
								0,205246	0,156938	0,106202	0,051517	-0,006226	-0,052364	-0,082022	-0,104829	-0,117571	-0,117921	-0,107668	-0,100257	-0,095218	-0,084916	-0,067934	-0,049801	-0,017455															
							0,195982	0,186081	0,166807	0,118452	0,058816	0,001079	-0,047492	-0,082259	-0,112900	-0,130770	-0,133839	-0,128374	-0,124271	-0,118186	-0,108947	-0,093033	-0,070699	-0,051550	-0,036149														
						0,112017	0,132252	0,139726	0,124181	0,086349	0,037936	-0,013411	-0,055748	-0,089710	-0,116676	-0,134171	-0,137721	-0,138670	-0,135628	-0,131949	-0,123478	-0,111489	-0,098885	-0,092153	-0,086761	-0,084761	-0,090006												
						0,048784	0,069125	0,082505	0,073418	0,049186	0,013259	-0,028405	-0,062233	-0,089912	-0,111657	-0,124931	-0,130084	-0,132860	-0,134152	-0,133876	-0,130758	-0,122588	-0,116884	-0,116180	-0,112473	-0,116273	-0,134546												
						-0,007571	0,016549	0,032904	0,025271	0,010636	-0,007291	-0,037326	-0,065260	-0,086182	-0,101140	-0,111396	-0,118639	-0,124982	-0,129224	-0,130462	-0,128649	-0,126177	-0,124076	-0,123801	-0,121850	-0,128614	-0,143640	-0,160928	-0,180228										
						-0,049717	-0,019392	-0,002220	-0,004229	-0,011916	-0,022519	-0,039628	-0,061753	-0,077446	-0,086474	-0,091681	-0,096362	-0,102493	-0,109559	-0,114611	-0,114795	-0,115891	-0,114234	-0,113157	-0,114451	-0,122242	-0,138196	-0,152988	-0,167692										
						-0,084349	-0,044119	-0,019268	-0,020876	-0,029411	-0,031759	-0,037556	-0,049196	-0,059146	-0,065006	-0,063644	-0,065112	-0,072229	-0,078454	-0,082286	-0,083087	-0,083604	-0,084475	-0,086648	-0,093800	-0,106492	-0,118430	-0,128562	-0,132415										
					-0,159678	-0,111001	-0,067412	-0,043307	-0,039735	-0,046080	-0,044666	-0,039262	-0,034357	-0,033919	-0,035353	-0,035496	-0,039460	-0,044925	-0,048581	-0,048853	-0,047295	-0,048092	-0,052918	-0,059938	-0,073359	-0,086917	-0,099866	-0,101888	-0,102748										
