Wavefront
Acquisition 	2015/07/10 17:31:12,076
Save 	2015/07/10 17:31:27,591

ASO Size : 40 x 32; ASO Step : 114,055138 um x 113,922546 um
Selection : Tilt X 0; Tilt Y 0; Focus 0; Astig 0° 1; Astig 45° 1; Coma 0° 1; Coma 90° 1; Spherical 1
Unity : Microns
Area Size : 40 x 32; Area Step : 114,055138 um x 113,922546 um
																																							
						0,095983	0,017652	-0,036002	-0,066394	-0,076366	-0,069772	-0,051075	-0,024965	0,003984	0,031620	0,054463	0,069900	0,076321	0,073187	0,061041	0,041453	0,016906	-0,009371	-0,033615	-0,051787	-0,059850	-0,054071	-0,031319	0,010645	0,072906									
						0,136001	0,040883	-0,029009	-0,073771	-0,095540	-0,097925	-0,085463	-0,063130	-0,035903	-0,008388	0,015488	0,032706	0,041313	0,040508	0,030647	0,013190	-0,009430	-0,033983	-0,056680	-0,073435	-0,080167	-0,073104	-0,049090	-0,005870	0,057674									
							0,068926	-0,015058	-0,073694	-0,107870	-0,120506	-0,115864	-0,098936	-0,074907	-0,048702	-0,024618	-0,006047	0,004713	0,006559	-0,000395	-0,014879	-0,034595	-0,056411	-0,076601	-0,091128	-0,095951	-0,087336	-0,062163	-0,018203	0,045661									
							0,098053	0,005299	-0,064297	-0,109698	-0,132574	-0,136460	-0,126008	-0,106341	-0,082505	-0,059036	-0,039623	-0,026882	-0,022225	-0,025825	-0,036664	-0,052665	-0,070884	-0,087761	-0,099404	-0,101907	-0,091657	-0,065644	-0,021722										
								0,027337	-0,046737	-0,099401	-0,130388	-0,141938	-0,137907	-0,122995	-0,102098	-0,079795	-0,059945	-0,045408	-0,037884	-0,037845	-0,044576	-0,056288	-0,070314	-0,083355	-0,091768	-0,091878	-0,080290												
										-0,079670	-0,113439	-0,129298	-0,129732	-0,118558	-0,100165	-0,078902	-0,058603	-0,042251	-0,031763	-0,027895	-0,030250	-0,037382	-0,046974	-0,056077	-0,061395														
												-0,100499	-0,100533	-0,089823	-0,071787	-0,050187	-0,028565	-0,009834	0,003993	0,011940	0,014100	0,011554	0,006215																
														-0,039863	-0,017406	0,007921	0,033225	0,055931	0,074113	0,086699																			
																																							
																																							
																																							
