Wavefront
Acquisition 	2015/07/10 15:50:45,256
Save 	2015/07/10 15:51:01,118

ASO Size : 40 x 32; ASO Step : 114,055138 um x 113,922546 um
Selection : Tilt X 0; Tilt Y 0; Focus 0; Astig 0° 1; Astig 45° 1; Coma 0° 1; Coma 90° 1; Spherical 1
Unity : Microns
Area Size : 40 x 32; Area Step : 114,055138 um x 113,922546 um
																																							
																																							
														-0,071229																									
										0,144745	0,100816	0,054631	0,010393	-0,028346	-0,058942	-0,079774	-0,090267	-0,090851	-0,082874	-0,068466																			
								0,240934	0,212003	0,173329	0,128848	0,082840	0,039285	0,001479	-0,028183	-0,048294	-0,058452	-0,059238	-0,052154	-0,039543	-0,024469	-0,010532	-0,001575	-0,001239															
							0,262592	0,246777	0,218887	0,181771	0,139357	0,095775	0,054796	0,019506	-0,007867	-0,026024	-0,034599	-0,034155	-0,026150	-0,012909	0,002439	0,016063	0,023624	0,020614	0,002905														
							0,247530	0,234556	0,209702	0,175927	0,137076	0,097097	0,059551	0,027343	0,002589	-0,013435	-0,020296	-0,018408	-0,009030	0,005722	0,022873	0,038617	0,048425	0,047276	0,030092	-0,007548													
						0,215620	0,219551	0,210614	0,189950	0,160516	0,126002	0,090130	0,056242	0,027076	0,004668	-0,009671	-0,015368	-0,012589	-0,002275	0,013809	0,033016	0,051776	0,065618	0,069310	0,057179	0,023707	-0,035509												
						0,175651	0,184151	0,179849	0,163990	0,139418	0,109594	0,077971	0,047649	0,021196	0,000588	-0,012802	-0,018208	-0,015488	-0,005181	0,011403	0,032076	0,053667	0,071964	0,081767	0,077111	0,051746	-0,000023	-0,082029											
						0,132401	0,145475	0,146023	0,135255	0,115802	0,090819	0,063446	0,036508	0,012391	-0,006991	-0,020194	-0,026236	-0,024633	-0,015472	0,000461	0,021527	0,045069	0,067291	0,083220	0,086848	0,071504	0,030584	-0,041261	-0,146349										
						0,089204	0,106568	0,111936	0,106356	0,092152	0,072105	0,048988	0,025317	0,003271	-0,015318	-0,028938	-0,036396	-0,036855	-0,029934	-0,015862	0,004326	0,028566	0,053585	0,074792	0,086331	0,081370	0,052728	-0,006043	-0,099006										
					0,017605	0,048384	0,069542	0,079530	0,079122	0,070245	0,055247	0,036479	0,016110	-0,003926	-0,021902	-0,036269	-0,045642	-0,048850	-0,045049	-0,033906	-0,015840	0,007726	0,034109	0,059207	0,077474	0,082129	0,065694	0,020982	-0,057348										
					-0,021122	0,011429	0,035707	0,049969	0,054622	0,051124	0,041326	0,027112	0,010257	-0,007584	-0,024835	-0,039946	-0,051380	-0,057668	-0,057537	-0,050120	-0,035224	-0,013630	0,012609	0,039949	0,063266	0,075999	0,070611	0,039494	-0,023564										
					-0,053840	-0,020847	0,005684	0,023719	0,033211	0,035092	0,030664	0,021298	0,008335	-0,006898	-0,023021	-0,038533	-0,051799	-0,061109	-0,064814	-0,061560	-0,050580	-0,032036	-0,007348	0,020533	0,046985	0,065798	0,069572	0,050551	0,002021										
					-0,080046	-0,048155	-0,020450	0,000658	0,014615	0,021772	0,022846	0,018657	0,010068	-0,001967	-0,016313	-0,031579	-0,046101	-0,057991	-0,065300	-0,066254	-0,059575	-0,044851	-0,022893	0,003945	0,031590	0,054279	0,064911	0,055821	0,020121										
					-0,099567	-0,070557	-0,043010	-0,019770	-0,001941	0,010222	0,016817	0,018084	0,014375	0,006227	-0,005526	-0,019669	-0,034576	-0,048271	-0,058584	-0,063408	-0,061036	-0,050545	-0,032191	-0,007747	0,019279	0,043643	0,058671	0,056998	0,031857										
					-0,112386	-0,088277	-0,062500	-0,038360	-0,017528	-0,000879	0,011058	0,017923	0,019525	0,015949	0,007671	-0,004333	-0,018557	-0,033020	-0,045432	-0,053449	-0,055029	-0,048826	-0,034605	-0,013599	0,011246	0,035248	0,052267	0,055416	0,038319	-0,002924									
					-0,118473	-0,101511	-0,079405	-0,055917	-0,033277	-0,012971	0,003849	0,016216	0,023385	0,024950	0,020985	0,012161	-0,000215	-0,014253	-0,027640	-0,037906	-0,042776	-0,040579	-0,030671	-0,013804	0,007620	0,029507	0,046337	0,051857	0,040331	0,008489									
					-0,117645	-0,110246	-0,093967	-0,073001	-0,050098	-0,027322	-0,006426	0,011034	0,023751	0,030807	0,031835	0,027139	0,017751	0,005378	-0,007748	-0,019141	-0,026406	-0,027653	-0,021919	-0,009542	0,007586	0,025970	0,040782	0,046549	0,038406	0,014044									
					-0,109482	-0,114109	-0,105993	-0,089687	-0,068399	-0,044711	-0,020925	0,000843	0,018736	0,031322	0,037758	0,037935	0,032535	0,022998	0,011367	0,000040	-0,008586	-0,012507	-0,010540	-0,002679	0,009650	0,023559	0,034971	0,039330	0,032860	0,014542									
					-0,093332	-0,112308	-0,114716	-0,105370	-0,087835	-0,065121	-0,040008	-0,015116	0,007188	0,024960	0,036873	0,042362	0,041704	0,035987	0,026975	0,016867	0,007956	0,002250	0,001059	0,004656	0,012043	0,020937	0,028075	0,029945	0,024081	0,011069									
						-0,103692	-0,118778	-0,118664	-0,107138	-0,087517	-0,062951	-0,036482	-0,010935	0,011272	0,028329	0,039196	0,043697	0,042504	0,037017	0,029138	0,020956	0,014381	0,010763	0,010570	0,013194	0,016964	0,019491	0,018442	0,012878	0,005319									
						-0,086996	-0,116374	-0,127458	-0,124087	-0,109724	-0,087757	-0,061536	-0,034256	-0,008755	0,012704	0,028605	0,038294	0,041974	0,040615	0,035740	0,029146	0,022555	0,017277	0,013921	0,012236	0,011181	0,009309	0,005608	0,000897	-0,000042									
						-0,061347	-0,105636	-0,129188	-0,135676	-0,128516	-0,111157	-0,087112	-0,059828	-0,032476	-0,007721	0,012476	0,026974	0,035487	0,038501	0,037102	0,032719	0,026821	0,020615	0,014804	0,009485	0,004274	-0,001244	-0,006607	-0,008992										
						-0,027098	-0,085335	-0,121413	-0,138579	-0,139960	-0,128854	-0,108752	-0,083203	-0,055589	-0,028887	-0,005454	0,013113	0,026033	0,033291	0,035496	0,033665	0,028962	0,022454	0,014916	0,006804	-0,001561	-0,009454	-0,014758	-0,012382										
