Wavefront
Acquisition 	2015/07/10 17:30:18,921
Save 	2015/07/10 17:30:28,691

ASO Size : 40 x 32; ASO Step : 114,055138 um x 113,922546 um
Selection : Tilt X 0; Tilt Y 0; Focus 0; Astig 0° 1; Astig 45° 1; Coma 0° 1; Coma 90° 1; Spherical 1
Unity : Microns
Area Size : 40 x 32; Area Step : 114,055138 um x 113,922546 um
																																							
														-0,014409	-0,033023																								
										0,164508	0,126927	0,089704	0,054118	0,022014	-0,004732	-0,024551	-0,036352	-0,039571	-0,034133	-0,020385	0,000954	0,028778																	
								0,255040	0,215826	0,176712	0,136541	0,096077	0,057074	0,021589	-0,008492	-0,031733	-0,047265	-0,054782	-0,054452	-0,046791	-0,032545	-0,012635	0,011774	0,039024															
							0,265099	0,229016	0,193834	0,156704	0,117439	0,077411	0,038702	0,003481	-0,026418	-0,049722	-0,065799	-0,074609	-0,076578	-0,072423	-0,062988	-0,049124	-0,031690	-0,011717	0,009199	0,028192													
						0,243026	0,211694	0,183882	0,154344	0,121351	0,085448	0,048437	0,012605	-0,019848	-0,047176	-0,068280	-0,082751	-0,090795	-0,093073	-0,090496	-0,084022	-0,074492	-0,062575	-0,048856	-0,034153	-0,020109	-0,010129												
						0,171407	0,151731	0,132394	0,109430	0,081955	0,051030	0,018729	-0,012567	-0,040688	-0,064004	-0,081580	-0,093204	-0,099283	-0,100667	-0,098424	-0,093606	-0,087058	-0,079315	-0,070643	-0,061276	-0,051924	-0,044603												
						0,103129	0,093939	0,082844	0,066854	0,045680	0,020699	-0,005885	-0,031700	-0,054659	-0,073263	-0,086733	-0,095011	-0,098653	-0,098636	-0,096123	-0,092218	-0,087749	-0,083136	-0,078391	-0,073303	-0,067863	-0,063014	-0,061764											
						0,043692	0,043585	0,040171	0,031155	0,016615	-0,001934	-0,022301	-0,042206	-0,059704	-0,073441	-0,082776	-0,087768	-0,089060	-0,087690	-0,084848	-0,081623	-0,078784	-0,076625	-0,074934	-0,073137	-0,070665	-0,067624	-0,065812	-0,070165										
						-0,004038	0,003359	0,006809	0,004465	-0,003435	-0,015409	-0,029401	-0,043318	-0,055403	-0,064469	-0,070000	-0,072134	-0,071549	-0,069272	-0,066446	-0,064080	-0,062824	-0,062811	-0,063607	-0,064322	-0,063933	-0,061892	-0,059051	-0,059009										
					-0,051898	-0,039116	-0,025943	-0,016656	-0,012865	-0,014365	-0,019854	-0,027537	-0,035593	-0,042507	-0,047283	-0,049525	-0,049425	-0,047644	-0,045138	-0,042934	-0,041888	-0,042471	-0,044609	-0,047627	-0,050338	-0,051335	-0,049544	-0,045083	-0,040511										
