Wavefront
Acquisition 	2015/07/10 16:19:40,711
Save 	2015/07/10 16:19:53,449

ASO Size : 40 x 32; ASO Step : 114,055138 um x 113,922546 um
Selection : Tilt X 0; Tilt Y 0; Focus 0; Astig 0° 1; Astig 45° 1; Coma 0° 1; Coma 90° 1; Spherical 1
Unity : Microns
Area Size : 40 x 32; Area Step : 114,055138 um x 113,922546 um
																																							
														-0,246807	-0,245358																								
											-0,034227	-0,039496	-0,050650	-0,062993	-0,072499	-0,076274	-0,072827	-0,062179	-0,045877	-0,026916	-0,009599																		
								0,088345	0,111521	0,118165	0,110652	0,093436	0,071703	0,050428	0,033744	0,024547	0,024283	0,032863	0,048666	0,068610	0,088277	0,102078	0,103487	0,085343															
							0,165671	0,197901	0,212503	0,209631	0,192760	0,167010	0,137930	0,110660	0,089383	0,076992	0,074924	0,083090	0,099897	0,122301	0,145913	0,165130	0,173318	0,163060	0,126515														
							0,226068	0,253645	0,261804	0,251987	0,228465	0,196798	0,162744	0,131513	0,107296	0,092988	0,090051	0,098473	0,116780	0,142085	0,170166	0,195554	0,211677	0,211042	0,185534	0,126842		-0,120201											
						0,203413	0,246057	0,270130	0,273663	0,259032	0,231030	0,195463	0,158163	0,124334	0,098143	0,082492	0,078911	0,087526	0,107072	0,134927	0,167155	0,198563	0,222788	0,232427	0,219272	0,174661	0,090053	-0,042146											
						0,195606	0,237496	0,259125	0,259621	0,241979	0,211279	0,173398	0,134131	0,098607	0,070943	0,054057	0,049580	0,057835	0,077844	0,107340	0,142780	0,179367	0,211078	0,230748	0,230232	0,200700	0,133134	0,019087											
						0,168599	0,209939	0,230118	0,229000	0,209920	0,178035	0,139145	0,098904	0,062311	0,033409	0,015135	0,009251	0,016323	0,035722	0,065613	0,102936	0,143384	0,181389	0,210145	0,221711	0,207249	0,157445	0,063209	-0,083272										
						0,129959	0,171010	0,190674	0,189236	0,170128	0,138396	0,099633	0,059263	0,022101	-0,007907	-0,027805	-0,035683	-0,030695	-0,013076	0,015828	0,053506	0,096222	0,138947	0,175337	0,197774	0,197545	0,165206	0,091217	-0,033061										
					0,027996	0,085634	0,126665	0,146677	0,146103	0,128251	0,097899	0,060314	0,020612	-0,016628	-0,047582	-0,069283	-0,079663	-0,077578	-0,062841	-0,036271	0,000217	0,043507	0,089179	0,131425	0,163047	0,175572	0,159566	0,105216	0,003274										
					-0,016993	0,040165	0,081393	0,102516	0,103866	0,088447	0,060623	0,025233	-0,012986	-0,049740	-0,081357	-0,104874	-0,118071	-0,119503	-0,108548	-0,085483	-0,051606	-0,009378	0,037425	0,083590	0,122405	0,145734	0,144275	0,108101	0,027555										
